,4.3564784e-001,2.8126166e+014
,4.3667774e-001,1.0040308e+013
,4.3770764e-001,1.4825275e+013
,4.3873754e-001,1.0430537e+013
,4.3976744e-001,5.2169718e+010
,4.4079734e-001,2.9922305e+009
,4.4182724e-001,1.1031279e+009
,4.4285714e-001,1.2952237e+007
,4.4388704e-001,2.5676438e+003
,4.4491694e-001,4.3579460e+002
,4.4594684e-001,4.3007260e-009
,4.4697674e-001,1.1709931e-005
,4.4800664e-001,4.0639400e-005
,4.4903654e-001,6.7223799e-009
,4.5006645e-001,6.1224866e-011
,4.5109635e-001,2.5301357e-005
,4.5212625e-001,5.7197198e-005
,4.5315615e-001,3.3200905e-002
,4.5418605e-001,4.5942545e+000
,4.5521595e-001,4.7665235e-003
,4.5624585e-001,1.3617172e-007
,4.5727575e-001,1.0687905e-007
,4.5830565e-001,1.1187915e-017
,4.5933555e-001,5.4209509e-015
,4.6036545e-001,2.4172259e-011
,4.6139535e-001,4.0294493e-011
,4.6242525e-001,0.0000000e+000
,4.6345515e-001,0.0000000e+000
,4.6448505e-001,8.7205178e-020
,4.6551495e-001,5.1317467e-007
,4.6654485e-001,1.1316040e-006
,4.6757475e-001,6.5318739e-001
,4.6860465e-001,5.4545692e+000
,4.6963455e-001,8.3836761e+002
,4.7066445e-001,2.5338797e+003
,4.7169435e-001,6.7257834e-010
,4.7272425e-001,1.9117881e-009
,4.7375415e-001,1.9675514e-010
,4.7478405e-001,2.8258303e-015
,4.7581395e-001,1.2349605e-015
,4.7684385e-001,2.7607360e-009
,4.7787375e-001,9.4915260e-011
,4.7890365e-001,3.2805608e-012
,4.7993355e-001,7.0035597e-004
,4.8096346e-001,1.6795742e-003
,4.8199336e-001,4.9572589e+000
,4.8302326e-001,6.2152950e+004
,4.8405316e-001,1.3965032e+008
,4.8508306e-001,5.3413652e+009
,4.8611296e-001,1.2118903e+009
,4.8714286e-001,1.9163188e+009
,4.8817276e-001,2.4669849e+012
,4.8920266e-001,1.3631934e+012
,4.9023256e-001,3.8204328e+013
,4.9126246e-001,6.6211862e+014
,4.9229236e-001,2.6292915e+015
,4.9332226e-001,6.4808295e+015
,4.9435216e-001,1.2728841e+016
,4.9538206e-001,2.2948931e+016
,4.9641196e-001,3.3698000e+016
,4.9744186e-001,1.9889968e+016
,4.9847176e-001,2.8225107e+016
,4.9950166e-001,4.2465242e+016
,5.0053156e-001,7.6999167e+016
,5.0156146e-001,1.0187679e+017
,5.0259136e-001,1.2721430e+017
,5.0362126e-001,1.7795059e+017
,5.0465116e-001,1.7163022e+017
,5.0568106e-001,1.1024729e+017
,5.0671096e-001,1.0531501e+017
,5.0774086e-001,1.9758239e+017
,5.0877076e-001,1.6239849e+017
,5.0980066e-001,1.8143233e+017
,5.1083056e-001,2.2586219e+017
,5.1186047e-001,1.7246560e+017
,5.1289037e-001,1.5444434e+017
,5.1392027e-001,1.7182119e+017
,5.1495017e-001,1.9117396e+017
,5.1598007e-001,2.1079249e+017
,5.1700997e-001,2.4092831e+017
,5.1803987e-001,2.2071270e+017
,5.1906977e-001,1.9766495e+017
,5.2009967e-001,1.8046598e+017
,5.2112957e-001,2.3356198e+017
,5.2215947e-001,2.3575509e+017
,5.2318937e-001,1.6828247e+017
,5.2421927e-001,2.5703689e+017
,5.2524917e-001,2.6766103e+017
,5.2627907e-001,2.5550170e+017
,5.2730897e-001,2.2907934e+017
,5.2833887e-001,2.4928222e+017
,5.2936877e-001,2.5318212e+017
,5.3039867e-001,2.6467117e+017
,5.3142857e-001,2.9699374e+017
,5.3245847e-001,2.9061637e+017
,5.3348837e-001,2.8355313e+017
,5.3451827e-001,2.6711260e+017
,5.3554817e-001,2.9058101e+017
,5.3657807e-001,3.1460290e+017
,5.3760797e-001,3.0184526e+017
,5.3863787e-001,2.9206494e+017
,5.3966777e-001,2.9519595e+017
,5.4069767e-001,3.0319783e+017
,5.4172757e-001,3.0766175e+017
,5.4275748e-001,3.0676322e+017
,5.4378738e-001,3.1722459e+017
,5.4481728e-001,3.0858074e+017
,5.4584718e-001,3.0736362e+017
,5.4687708e-001,3.1498115e+017
,5.4790698e-001,3.1855968e+017
,5.4893688e-001,3.1396725e+017
,5.4996678e-001,3.1623253e+017
,5.5099668e-001,3.3054660e+017
,5.5202658e-001,3.2723966e+017
,5.5305648e-001,3.3021759e+017
,5.5408638e-001,3.3494279e+017
,5.5511628e-001,3.3783985e+017
,5.5614618e-001,3.4084264e+017
,5.5717608e-001,3.3781739e+017
,5.5820598e-001,3.4306511e+017
,5.5923588e-001,3.4052921e+017
,5.6026578e-001,3.4040497e+017
,5.6129568e-001,3.4315412e+017
,5.6232558e-001,3.2276233e+017
,5.6335548e-001,3.1091162e+017
,5.6438538e-001,3.2613971e+017
,5.6541528e-001,3.3837457e+017
,5.6644518e-001,3.3317178e+017
,5.6747508e-001,3.1743782e+017
,5.6850498e-001,3.3754301e+017
,5.6953488e-001,3.3959841e+017
,5.7056478e-001,3.3746589e+017
,5.7159468e-001,3.3647842e+017
,5.7262458e-001,3.1677375e+017
,5.7365449e-001,3.3493166e+017
,5.7468439e-001,3.4451747e+017
,5.7571429e-001,3.4395584e+017
,5.7674419e-001,3.4273895e+017
,5.7777409e-001,3.5458945e+017
,5.7880399e-001,3.5993162e+017
,5.7983389e-001,3.5956097e+017
,5.8086379e-001,3.5561985e+017
,5.8189369e-001,3.5286929e+017
,5.8292359e-001,3.4830992e+017
,5.8395349e-001,3.4326521e+017
,5.8498339e-001,3.4002074e+017
,5.8601329e-001,3.4946787e+017
,5.8704319e-001,3.4652990e+017
,5.8807309e-001,3.4498366e+017
,5.8910299e-001,3.5070328e+017
,5.9013289e-001,3.3084952e+017
,5.9116279e-001,3.2930989e+017
,5.9219269e-001,3.3398012e+017
,5.9322259e-001,3.3014756e+017
,5.9425249e-001,3.1877429e+017
,5.9528239e-001,3.1471515e+017
,5.9631229e-001,3.1311195e+017
,5.9734219e-001,2.8705134e+017
,5.9837209e-001,2.5674264e+017
,5.9940199e-001,2.3258629e+017
,6.0043189e-001,2.2201690e+017
,6.0146179e-001,2.3757411e+017
,6.0249169e-001,2.2587702e+017
,6.0352159e-001,1.9733982e+017
,6.0455150e-001,2.2786524e+017
,6.0558140e-001,2.7516118e+017
,6.0661130e-001,3.1461962e+017
,6.0764120e-001,3.1034393e+017
,6.0867110e-001,3.2076012e+017
,6.0970100e-001,3.1960928e+017
,6.1073090e-001,2.9112159e+017
,6.1176080e-001,2.6441703e+017
,6.1279070e-001,2.2024085e+017
,6.1382060e-001,1.5405341e+017
,6.1485050e-001,1.1011818e+017
,6.1588040e-001,1.0237778e+017
,6.1691030e-001,1.2465091e+017
,6.1794020e-001,7.6268408e+016
,6.1897010e-001,7.4234408e+016
,6.2000000e-001,1.2763533e+017
,6.2102990e-001,2.1556005e+017
,6.2205980e-001,2.6568586e+017
,6.2308970e-001,2.7254838e+017
,6.2411960e-001,2.6737316e+017
,6.2514950e-001,2.5609649e+017
,6.2617940e-001,2.3929347e+017
,6.2720930e-001,2.2253593e+017
,6.2823920e-001,1.9724967e+017
,6.2926910e-001,1.5807550e+017
,6.3029900e-001,1.1739421e+017
,6.3132890e-001,8.4216467e+016
,6.3235880e-001,7.0781469e+016
,6.3338870e-001,5.0282936e+016
,6.3441860e-001,3.2277924e+016
,6.3544850e-001,4.4905001e+016
,6.3647841e-001,4.3950912e+016
,6.3750831e-001,3.2459449e+016
,6.3853821e-001,1.8476508e+016
,6.3956811e-001,9.9229884e+015
,6.4059801e-001,1.0324953e+016
,6.4162791e-001,6.2201142e+015
,6.4265781e-001,1.7256608e+015
,6.4368771e-001,2.4049923e+015
,6.4471761e-001,2.2336538e+015
,6.4574751e-001,1.3704746e+015
,6.4677741e-001,5.9870746e+014
,6.4780731e-001,5.8293058e+013
,6.4883721e-001,6.3314610e+013
,6.4986711e-001,4.0687163e+013
,6.5089701e-001,3.0646618e+012
,6.5192691e-001,2.0694562e+012
,6.5295681e-001,7.0045155e+013
,6.5398671e-001,2.8259386e+014
,6.5501661e-001,4.5573895e+014
,6.5604651e-001,6.0655269e+014
,6.5707641e-001,3.3006663e+014
,6.5810631e-001,1.3690810e+014
,6.5913621e-001,1.8677137e+014
,6.6016611e-001,1.3827435e+014
,6.6119601e-001,1.6179324e+013
,6.6222591e-001,9.5408016e+008
,6.6325581e-001,4.8222919e+012
,6.6428571e-001,2.9892064e+013
,6.6531561e-001,4.0886680e+013
,6.6634551e-001,3.1909464e+013
,6.6737542e-001,1.7860196e+013
,6.6840532e-001,2.4961594e+012
,6.6943522e-001,4.5041384e+012
,6.7046512e-001,8.6322415e+012
,6.7149502e-001,1.3302711e+013
,6.7252492e-001,1.2150977e+013
,6.7355482e-001,3.2360204e+012
,6.7458472e-001,6.0294873e+012
,6.7561462e-001,1.4680765e+013
,6.7664452e-001,1.4564335e+013
,6.7767442e-001,2.8061098e+014
,6.7870432e-001,1.8848422e+015
,6.7973422e-001,3.0245554e+015
,6.8076412e-001,2.6284099e+015
,6.8179402e-001,3.8320459e+015
,6.8282392e-001,6.8727220e+015
,6.8385382e-001,1.3358591e+016
,6.8488372e-001,2.1679830e+016
,6.8591362e-001,2.8635552e+016
,6.8694352e-001,3.6631763e+016
,6.8797342e-001,5.6288310e+016
,6.8900332e-001,7.7351762e+016
,6.9003322e-001,9.6224702e+016
,6.9106312e-001,1.2311589e+017
,6.9209302e-001,1.7489541e+017
,6.9312292e-001,2.0113424e+017
,6.9415282e-001,1.8559643e+017
,6.9518272e-001,1.9139695e+017
,6.9621262e-001,2.1902024e+017
,6.9724252e-001,2.3974927e+017
,6.9827243e-001,2.5596808e+017
,6.9930233e-001,2.8187821e+017
,7.0033223e-001,3.1089661e+017
,7.0136213e-001,3.0994013e+017
,7.0239203e-001,3.0010168e+017
,7.0342193e-001,3.2183510e+017
,7.0445183e-001,3.4953733e+017
,7.0548173e-001,3.4549306e+017
,7.0651163e-001,3.3716430e+017
,7.0754153e-001,3.4792534e+017
,7.0857143e-001,3.5940779e+017
,7.0960133e-001,3.4692782e+017
,7.1063123e-001,3.3432477e+017
,7.1166113e-001,3.4737595e+017
,7.1269103e-001,3.5928047e+017
,7.1372093e-001,3.5062917e+017
,7.1475083e-001,3.4315655e+017
,7.1578073e-001,3.5484451e+017
,7.1681063e-001,3.6587981e+017
,7.1784053e-001,3.6860732e+017
,7.1887043e-001,3.7145206e+017
,7.1990033e-001,3.7882778e+017
,7.2093023e-001,3.8597611e+017
,7.2196013e-001,3.8729970e+017
,7.2299003e-001,3.8823044e+017
,7.2401993e-001,3.8510660e+017
,7.2504983e-001,3.8173877e+017
,7.2607973e-001,3.8873996e+017
,7.2710963e-001,3.9671454e+017
,7.2813953e-001,4.0493156e+017
,7.2916944e-001,4.0118156e+017
,7.3019934e-001,4.0348989e+017
,7.3122924e-001,4.0308579e+017
,7.3225914e-001,4.1031798e+017
,7.3328904e-001,3.9487974e+017
,7.3431894e-001,4.0640934e+017
,7.3534884e-001,4.0555352e+017
,7.3637874e-001,3.9114550e+017
,7.3740864e-001,3.8726811e+017
,7.3843854e-001,4.0628696e+017
,7.3946844e-001,4.0516891e+017
,7.4049834e-001,4.0903215e+017
,7.4152824e-001,4.0710627e+017
,7.4255814e-001,4.1326436e+017
,7.4358804e-001,3.9689729e+017
,7.4461794e-001,3.7304679e+017
,7.4564784e-001,4.1471252e+017
,7.4667774e-001,4.1518321e+017
,7.4770764e-001,4.1453944e+017
,7.4873754e-001,4.0887885e+017
,7.4976744e-001,4.0364104e+017
,7.5079734e-001,4.0261674e+017
,7.5182724e-001,4.0261684e+017
,7.5285714e-001,4.0998378e+017
,7.5388704e-001,3.9770387e+017
,7.5491694e-001,3.9406879e+017
,7.5594684e-001,3.9093142e+017
,7.5697674e-001,3.9433321e+017
,7.5800664e-001,4.1650848e+017
,7.5903654e-001,4.1218753e+017
,7.6006645e-001,4.1928079e+017
,7.6109635e-001,4.2020093e+017
,7.6212625e-001,4.2096898e+017
,7.6315615e-001,4.1738671e+017
,7.6418605e-001,4.1623999e+017
,7.6521595e-001,4.0625474e+017
,7.6624585e-001,4.1609835e+017
,7.6727575e-001,3.9754759e+017
,7.6830565e-001,4.0741362e+017
,7.6933555e-001,3.9123934e+017
,7.7036545e-001,3.7404809e+017
,7.7139535e-001,3.9043900e+017
,7.7242525e-001,3.9948093e+017
,7.7345515e-001,3.7757953e+017
,7.7448505e-001,3.7202617e+017
,7.7551495e-001,4.0624476e+017
,7.7654485e-001,4.0895975e+017
,7.7757475e-001,4.2446810e+017
,7.7860465e-001,4.1804766e+017
,7.7963455e-001,3.9508576e+017
,7.8066445e-001,3.9328962e+017
,7.8169435e-001,4.1311184e+017
,7.8272425e-001,4.0773196e+017
,7.8375415e-001,3.9409469e+017
,7.8478405e-001,3.9158305e+017
,7.8581395e-001,3.6635816e+017
,7.8684385e-001,3.8080913e+017
,7.8787375e-001,3.7924814e+017
,7.8890365e-001,3.7177579e+017
,7.8993355e-001,3.8406092e+017
,7.9096346e-001,4.0551365e+017
,7.9199336e-001,4.1267798e+017
,7.9302326e-001,4.0958866e+017
,7.9405316e-001,4.1543747e+017
,7.9508306e-001,4.1114764e+017
,7.9611296e-001,4.1285107e+017
,7.9714286e-001,4.0743207e+017
,7.9817276e-001,4.0661066e+017
,7.9920266e-001,4.1113790e+017
,8.0023256e-001,4.1018728e+017
,8.0126246e-001,4.0514455e+017
,8.0229236e-001,4.1344117e+017
,8.0332226e-001,4.0592111e+017
,8.0435216e-001,4.0063249e+017
,8.0538206e-001,3.9912311e+017
,8.0641196e-001,4.0214111e+017
,8.0744186e-001,3.9815028e+017
,8.0847176e-001,3.9675675e+017
,8.0950166e-001,4.0158950e+017
,8.1053156e-001,3.8404714e+017
,8.1156146e-001,4.0041526e+017
,8.1259136e-001,3.7957818e+017
,8.1362126e-001,3.9306542e+017
,8.1465116e-001,3.8901277e+017
,8.1568106e-001,3.7836935e+017
,8.1671096e-001,3.5630141e+017
,8.1774086e-001,3.5983108e+017
,8.1877076e-001,3.3818845e+017
,8.1980066e-001,3.4997193e+017
,8.2083056e-001,3.7348113e+017
,8.2186047e-001,3.0833514e+017
,8.2289037e-001,3.5354166e+017
,8.2392027e-001,2.7569160e+017
,8.2495017e-001,2.5198675e+017
,8.2598007e-001,3.4125800e+017
,8.2700997e-001,3.1423768e+017
,8.2803987e-001,2.7897180e+017
,8.2906977e-001,2.3873821e+017
,8.3009967e-001,2.5796876e+017
,8.3112957e-001,2.2795215e+017
,8.3215947e-001,2.5118401e+017
,8.3318937e-001,1.5439061e+017
,8.3421927e-001,1.1884397e+017
,8.3524917e-001,1.7405426e+017
,8.3627907e-001,1.5333441e+017
,8.3730897e-001,1.2288106e+017
,8.3833887e-001,1.1464594e+017
,8.3936877e-001,9.3600035e+016
,8.4039867e-001,1.3907083e+017
,8.4142857e-001,1.2865423e+017
,8.4245847e-001,5.7919490e+016
,8.4348837e-001,6.4908668e+016
,8.4451827e-001,1.0509803e+017
,8.4554817e-001,6.8202829e+016
,8.4657807e-001,1.4324134e+017
,8.4760797e-001,1.2036033e+017
,8.4863787e-001,1.2279143e+017
,8.4966777e-001,1.5174182e+017
,8.5069767e-001,1.6380542e+017
,8.5172757e-001,1.0855995e+017
,8.5275748e-001,1.2113852e+017
,8.5378738e-001,8.8677969e+016
,8.5481728e-001,2.7800508e+016
,8.5584718e-001,1.1172019e+017
,8.5687708e-001,6.3466434e+016
,8.5790698e-001,4.6383929e+016
,8.5893688e-001,6.5311083e+016
,8.5996678e-001,4.4731528e+016
,8.6099668e-001,4.6972059e+016
,8.6202658e-001,4.0290145e+016
,8.6305648e-001,3.6807522e+016
,8.6408638e-001,2.9059731e+016
,8.6511628e-001,2.9264261e+016
,8.6614618e-001,3.8083920e+016
,8.6717608e-001,6.8464493e+016
,8.6820598e-001,3.2622593e+016
,8.6923588e-001,3.6948829e+016
,8.7026578e-001,2.8835336e+016
,8.7129568e-001,2.4392363e+016
,8.7232558e-001,2.2790086e+016
,8.7335548e-001,8.9015019e+015
,8.7438538e-001,1.0116000e+016
,8.7541528e-001,3.0850487e+016
,8.7644518e-001,1.2031528e+015
,8.7747508e-001,1.0900131e+016
,8.7850498e-001,4.8511642e+015
,8.7953488e-001,6.2072649e+014
,8.8056478e-001,1.0254145e+015
,8.8159468e-001,1.5640803e+015
,8.8262458e-001,2.5666371e+014
,8.8365449e-001,1.7211794e+015
,8.8468439e-001,1.0971329e+015
,8.8571429e-001,7.3573225e+013
,8.8674419e-001,9.4105021e+014
,8.8777409e-001,2.8431037e+014
,8.8880399e-001,6.6789120e+011
,8.8983389e-001,8.9041614e+013
,8.9086379e-001,1.7603041e+014
,8.9189369e-001,4.8112531e+014
,8.9292359e-001,4.9056913e+014
,8.9395349e-001,8.3475647e+013
,8.9498339e-001,2.4909197e+013
,8.9601329e-001,6.5093710e+011
,8.9704319e-001,1.3958961e+012
,8.9807309e-001,4.1252725e+013
,8.9910299e-001,5.6968447e+013
,9.0013289e-001,8.1957958e+014
,9.0116279e-001,2.5016198e+014
,9.0219269e-001,2.3458112e+014
,9.0322259e-001,4.5402265e+013
,9.0425249e-001,1.3292105e+012
,9.0528239e-001,3.5728151e+011
,9.0631229e-001,7.3309130e+011
,9.0734219e-001,8.2148948e+012
,9.0837209e-001,3.9732389e+012
,9.0940199e-001,2.0017073e+012
,9.1043189e-001,8.0852452e+011
,9.1146179e-001,1.2594431e+012
,9.1249169e-001,2.7091874e+012
,9.1352159e-001,3.3629409e+013
,9.1455150e-001,3.7384830e+013
,9.1558140e-001,2.1259728e+014
,9.1661130e-001,4.2672709e+014
,9.1764120e-001,5.2212291e+015
,9.1867110e-001,1.3695934e+016
,9.1970100e-001,7.3529760e+015
,9.2073090e-001,5.9125721e+016
,9.2176080e-001,8.2292610e+016
,9.2279070e-001,1.0041223e+017
,9.2382060e-001,1.5464787e+017
,9.2485050e-001,1.6693194e+017
,9.2588040e-001,1.6997093e+017
,9.2691030e-001,1.7060010e+017
,9.2794020e-001,1.7728366e+017
,9.2897010e-001,1.8870331e+017
,9.3000000e-001,1.9034435e+017
,9.3102990e-001,1.3999174e+017
,9.3205980e-001,1.7232689e+017
,9.3308970e-001,1.9860480e+017
,9.3411960e-001,2.3673340e+017
,9.3514950e-001,2.7198139e+017
,9.3617940e-001,2.7225667e+017
,9.3720930e-001,2.2945636e+017
,9.3823920e-001,2.7935406e+017
,9.3926910e-001,2.5885505e+017
,9.4029900e-001,2.7597254e+017
,9.4132890e-001,2.9126767e+017
,9.4235880e-001,2.9065322e+017
,9.4338870e-001,2.6602567e+017
,9.4441860e-001,2.8750059e+017
,9.4544850e-001,3.0268994e+017
,9.4647841e-001,3.0424139e+017
,9.4750831e-001,3.2041778e+017
,9.4853821e-001,2.8753689e+017
,9.4956811e-001,3.4557514e+017
,9.5059801e-001,3.1262930e+017
,9.5162791e-001,3.0968892e+017
,9.5265781e-001,3.3761096e+017
,9.5368771e-001,3.2824296e+017
,9.5471761e-001,3.4668027e+017
,9.5574751e-001,3.3645243e+017
,9.5677741e-001,3.4423547e+017
,9.5780731e-001,3.5671046e+017
,9.5883721e-001,3.5789162e+017
,9.5986711e-001,3.5360970e+017
,9.6089701e-001,3.6235365e+017
,9.6192691e-001,3.5952910e+017
,9.6295681e-001,3.6327395e+017
,9.6398671e-001,3.6768839e+017
,9.6501661e-001,3.6504285e+017
,9.6604651e-001,3.5597974e+017
,9.6707641e-001,3.2754569e+017
,9.6810631e-001,3.5324550e+017
,9.6913621e-001,3.6002920e+017
,9.7016611e-001,3.6007003e+017
,9.7119601e-001,3.5496955e+017
,9.7222591e-001,3.4878316e+017
,9.7325581e-001,3.4273643e+017
,9.7428571e-001,3.4096183e+017
,9.7531561e-001,3.4057604e+017
,9.7634551e-001,3.1006239e+017
,9.7737542e-001,2.4902428e+017
,9.7840532e-001,3.1543359e+017
,9.7943522e-001,3.1815799e+017
,9.8046512e-001,3.2136354e+017
,9.8149502e-001,3.1520687e+017
,9.8252492e-001,3.2701930e+017
,9.8355482e-001,3.3883125e+017
,9.8458472e-001,3.5004173e+017
,9.8561462e-001,3.5249657e+017
,9.8664452e-001,3.5411492e+017
,9.8767442e-001,3.5816976e+017
,9.8870432e-001,3.5782096e+017
,9.8973422e-001,3.5765805e+017
,9.9076412e-001,3.5932259e+017
,9.9179402e-001,3.6181745e+017
,9.9282392e-001,3.6306091e+017
,9.9385382e-001,3.6129444e+017
,9.9488372e-001,3.6065273e+017
,9.9591362e-001,3.5791205e+017
,9.9694352e-001,3.5600376e+017
,9.9797342e-001,3.5806372e+017
,9.9900332e-001,3.5870979e+017
,1.0000332e+000,3.5689317e+017
,1.0010631e+000,3.5791995e+017
,1.0020930e+000,3.5865296e+017
,1.0031229e+000,3.5793187e+017
,1.0041528e+000,3.5627846e+017
,1.0051827e+000,3.5519395e+017
,1.0062126e+000,3.5035358e+017
,1.0072425e+000,3.5432775e+017
,1.0082724e+000,3.4985868e+017
,1.0093023e+000,3.4929803e+017
,1.0103322e+000,3.4141369e+017
,1.0113621e+000,3.4120380e+017
,1.0123920e+000,3.4225600e+017
,1.0134219e+000,3.3270087e+017
,1.0144518e+000,3.3362945e+017
,1.0154817e+000,3.3929881e+017
,1.0165116e+000,3.3589887e+017
,1.0175415e+000,3.3073611e+017
,1.0185714e+000,3.3621757e+017
,1.0196013e+000,3.3181131e+017
,1.0206312e+000,3.1821831e+017
,1.0216611e+000,3.1986921e+017
,1.0226910e+000,3.2659131e+017
,1.0237209e+000,3.0899256e+017
,1.0247508e+000,3.1515600e+017
,1.0257807e+000,3.0118524e+017
,1.0268106e+000,3.1160576e+017
,1.0278405e+000,3.2150241e+017
,1.0288704e+000,3.1470546e+017
,1.0299003e+000,2.6646664e+017
,1.0309302e+000,3.0704936e+017
,1.0319601e+000,3.0800116e+017
,1.0329900e+000,3.1168812e+017
,1.0340199e+000,2.6615925e+017
,1.0350498e+000,3.0215438e+017
,1.0360797e+000,3.1934559e+017
,1.0371096e+000,3.0799933e+017
,1.0381395e+000,3.1802632e+017
,1.0391694e+000,3.1578364e+017
,1.0401993e+000,3.1799542e+017
,1.0412292e+000,3.1453933e+017
,1.0422591e+000,2.9930798e+017
,1.0432890e+000,2.5752874e+017
,1.0443189e+000,2.7026344e+017
,1.0453488e+000,3.0705036e+017
,1.0463787e+000,2.9240457e+017
,1.0474086e+000,2.8518140e+017
,1.0484385e+000,2.7995748e+017
,1.0494684e+000,2.4774497e+017
,1.0504983e+000,3.0122823e+017
,1.0515282e+000,3.0990563e+017
,1.0525581e+000,2.4510133e+017
,1.0535880e+000,3.0682583e+017
,1.0546179e+000,3.0856553e+017
,1.0556478e+000,2.6162407e+017
,1.0566777e+000,2.7749611e+017
,1.0577076e+000,2.9454131e+017
,1.0587375e+000,2.9549668e+017
,1.0597674e+000,2.8960646e+017
,1.0607973e+000,2.7922481e+017
,1.0618272e+000,2.6915415e+017
,1.0628571e+000,2.5876733e+017
,1.0638870e+000,2.4505619e+017
,1.0649169e+000,2.5419520e+017
,1.0659468e+000,2.8855695e+017
,1.0669767e+000,2.3552320e+017
